Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDJ52,2564.0,OUT046
DRG01,1352.0,OUT017
FDP52,3740.0,OUT013
FDU58,3112.0,OUT017
FDL02,1684.0,OUT045
FDG28,3932.0,OUT013
FDA19,2216.0,OUT035
FDW46,2596.0,OUT027
NCD43,1732.0,OUT049
DRG39,876.0,OUT013
NCF55,676.0,OUT049
FDJ07,1900.0,OUT046
FDE08,2384.0,OUT046
FDP56,-1064.0,OUT019
FDT45,844.0,OUT045
FDF17,2796.0,OUT018
FDX44,1416.0,OUT046
FDM28,4324.0,OUT027
FDI36,3268.0,OUT049
FDS07,1812.0,OUT045
FDD36,1844.0,OUT045
FDW11,996.0,OUT046
FDN40,2556.0,OUT049
NCQ18,1628.0,OUT049
NCQ54,2744.0,OUT017
NCS42,1396.0,OUT045
DRH39,-652.0,OUT010
FDC09,3188.0,OUT027
FDT08,500.0,OUT010
FDC08,3756.0,OUT035
FDT20,736.0,OUT017
FDS35,1196.0,OUT035
FDX58,2612.0,OUT018
FDW58,1724.0,OUT046
DRD27,1596.0,OUT046
FDH32,-332.0,OUT019
FDS26,4296.0,OUT035
FDQ31,1440.0,OUT046
FDP11,3180.0,OUT018
FDD58,1692.0,OUT017
FDM33,3404.0,OUT045
FDZ16,3212.0,OUT049
NCS29,2228.0,OUT010
NCM18,-944.0,OUT019
FDP11,3548.0,OUT049
NCC42,2336.0,OUT017
DRM23,2720.0,OUT046
NCN55,5228.0,OUT027
FDK46,4100.0,OUT013
FDR01,3176.0,OUT046
NCA05,2340.0,OUT045
NCP43,2912.0,OUT017
FDR12,844.0,OUT010
FDQ01,4100.0,OUT013
FDM13,2088.0,OUT046
FDQ19,3988.0,OUT017
FDK56,1068.0,OUT019
NCX06,980.0,OUT010
FDO56,3412.0,OUT027
FDU45,1796.0,OUT045
FDI16,-960.0,OUT019
FDL32,1844.0,OUT046
FDA07,2008.0,OUT046
FDA14,2300.0,OUT045
FDV46,3724.0,OUT027
NCO07,3500.0,OUT035
NCP41,1680.0,OUT046
FDY60,2052.0,OUT018
FDN38,4080.0,OUT017
FDO15,1264.0,OUT046
FDT60,1972.0,OUT013
FDA55,3744.0,OUT035
FDE02,-396.0,OUT010
DRJ39,3572.0,OUT049
FDV34,1416.0,OUT035
FDS20,4388.0,OUT027
FDF02,3116.0,OUT027
FDW40,2424.0,OUT017
NCB43,2944.0,OUT046
FDR58,1576.0,OUT017
DRJ59,828.0,OUT035
NCD30,1696.0,OUT017
FDE14,1732.0,OUT017
FDC28,1468.0,OUT018
FDU16,1148.0,OUT018
NCD19,1100.0,OUT035
FDU21,640.0,OUT046
FDV59,4916.0,OUT027
FDU03,2884.0,OUT045
FDC33,1228.0,OUT010
NCR42,728.0,OUT035
DRH59,1368.0,OUT035
NCM31,2396.0,OUT035
FDS50,3676.0,OUT035
FDP39,860.0,OUT046
FDQ55,1948.0,OUT013
FDV36,124.0,OUT019
FDI05,2740.0,OUT027
FDS45,3228.0,OUT027
FDA39,628.0,OUT045
FDC37,-164.0,OUT010
FDJ60,4156.0,OUT027
DRQ35,1940.0,OUT046
NCJ06,1900.0,OUT046
NCY42,1996.0,OUT018
DRM37,3180.0,OUT049
FDR14,780.0,OUT045
FDE51,844.0,OUT049
FDT33,2808.0,OUT017
FDR08,1852.0,OUT013
FDE36,732.0,OUT010
FDL22,-420.0,OUT019
FDR44,2172.0,OUT013
FDI56,-468.0,OUT019
FDE47,132.0,OUT010
FDV27,-428.0,OUT010
FDV10,836.0,OUT049
FDC40,1276.0,OUT045
NCX41,3356.0,OUT013
NCQ38,3148.0,OUT027
FDV12,3132.0,OUT027
FDE52,1592.0,OUT017
FDG20,4308.0,OUT027
FDV16,2100.0,OUT027
FDI32,1928.0,OUT017
FDJ32,1108.0,OUT049
FDN39,2500.0,OUT018
FDY34,2804.0,OUT017
FDC14,896.0,OUT035
FDA55,3696.0,OUT017
FDZ50,1020.0,OUT010
DRG13,2700.0,OUT049
FDP01,2508.0,OUT013
NCG54,2820.0,OUT017
FDM13,2052.0,OUT045
NCO18,4284.0,OUT027
NCW41,2516.0,OUT013
FDM52,3844.0,OUT027
NCF55,736.0,OUT035
FDT09,2152.0,OUT046
NCM19,1928.0,OUT035
FDW12,2108.0,OUT018
FDP15,2184.0,OUT019
FDK36,772.0,OUT045
FDZ25,2948.0,OUT035
NCW06,3140.0,OUT049
FDW60,2876.0,OUT046
DRC49,2316.0,OUT013
NCT17,3140.0,OUT035
NCN06,2292.0,OUT018
FDC45,2732.0,OUT013
DRJ47,816.0,OUT019
NCF06,4004.0,OUT045
FDE21,-12.0,OUT010
DRG27,692.0,OUT013
FDW40,2380.0,OUT049
NCO53,2908.0,OUT046
FDE23,908.0,OUT049
FDQ16,1752.0,OUT046
FDS26,4044.0,OUT045
FDZ13,-1076.0,OUT010
FDS14,2580.0,OUT049
FDC10,1884.0,OUT045
FDY16,3068.0,OUT049
FDJ20,2196.0,OUT035
FDV43,868.0,OUT035
FDZ32,3220.0,OUT027
FDR23,2772.0,OUT046
FDN24,1020.0,OUT035
FDE34,4372.0,OUT027
FDU31,3508.0,OUT013
FDW33,1428.0,OUT018
FDU26,1920.0,OUT046
FDE20,4220.0,OUT027
NCW05,1820.0,OUT035
FDB22,2124.0,OUT018
FDO56,1896.0,OUT046
FDA19,3548.0,OUT027
DRI39,844.0,OUT045
FDH52,748.0,OUT018
FDZ50,3092.0,OUT035
NCN42,2504.0,OUT035
FDB53,2380.0,OUT013
DRG11,1836.0,OUT017
DRK11,3844.0,OUT027
FDQ60,2080.0,OUT017
FDT36,696.0,OUT017
DRG25,2652.0,OUT018
DRJ23,3016.0,OUT046
FDG05,2724.0,OUT035
NCK06,1636.0,OUT018
FDU52,2560.0,OUT017
FDW07,1172.0,OUT018
NCM17,668.0,OUT045
FDA22,2628.0,OUT045
NCA41,2788.0,OUT018
FDF38,908.0,OUT035
FDH52,1060.0,OUT046
FDY58,1680.0,OUT019
FDZ16,3076.0,OUT045
NCM18,1080.0,OUT017
FDA22,2364.0,OUT018
NCJ43,2936.0,OUT035
FDI34,5140.0,OUT027
FDG56,1040.0,OUT046
FDS34,1900.0,OUT046
DRC01,1012.0,OUT035
FDQ04,812.0,OUT035
FDK04,1116.0,OUT035
FDT51,1892.0,OUT049
FDV26,3264.0,OUT017
FDS04,2372.0,OUT049
FDW43,3372.0,OUT018
FDQ28,596.0,OUT010
NCK06,2016.0,OUT017
FDS23,1772.0,OUT018
FDZ36,1124.0,OUT019
FDE56,764.0,OUT018
FDW10,4260.0,OUT027
NCN14,2868.0,OUT045
NCQ18,1500.0,OUT045
FDW08,1804.0,OUT017
FDU43,3944.0,OUT035
FDR33,-172.0,OUT010
FDM24,548.0,OUT010
NCZ05,1624.0,OUT046
NCV41,1936.0,OUT035
FDV11,2524.0,OUT018
NCY05,760.0,OUT035
FDV44,2756.0,OUT018
FDW32,1484.0,OUT049
NCU18,3724.0,OUT027
NCC43,4092.0,OUT035
FDW19,1844.0,OUT013
FDN31,3184.0,OUT035
FDI48,844.0,OUT045
FDS24,1600.0,OUT017
FDF46,1924.0,OUT049
DRG23,2504.0,OUT017
FDG14,2164.0,OUT018
NCY30,2916.0,OUT049
FDO28,1668.0,OUT018
DRD24,2404.0,OUT035
FDI33,1556.0,OUT049
FDN32,2960.0,OUT046
FDR16,3356.0,OUT045
FDF26,2480.0,OUT046
NCN29,548.0,OUT018
FDE20,2684.0,OUT045
FDA46,3036.0,OUT046
FDU28,2972.0,OUT045
FDQ48,1620.0,OUT045
FDV36,2092.0,OUT013
FDR14,564.0,OUT018
FDP23,3528.0,OUT017
FDP56,868.0,OUT013
FDK48,-620.0,OUT010
FDR48,2420.0,OUT046
NCY29,996.0,OUT049
FDM22,652.0,OUT018
DRJ01,2572.0,OUT013
FDZ43,3852.0,OUT045
FDV03,2616.0,OUT035
FDX11,4388.0,OUT027
NCA41,4532.0,OUT027
FDE38,2752.0,OUT017
FDI27,524.0,OUT018
FDN32,2956.0,OUT013
NCN43,2032.0,OUT017
FDB47,4740.0,OUT027
FDV03,2576.0,OUT017
NCN30,1516.0,OUT045
NCV54,12.0,OUT010
FDV07,1828.0,OUT013
FDP07,3244.0,OUT049
FDK48,932.0,OUT018
FDM15,576.0,OUT019
FDY19,3364.0,OUT027
FDK46,4100.0,OUT046
FDY11,1084.0,OUT045
FDH09,872.0,OUT046
FDO08,4140.0,OUT027
FDU14,3996.0,OUT013
FDD22,3268.0,OUT027
FDM27,2632.0,OUT017
FDL02,3220.0,OUT027
NCA17,2496.0,OUT035
FDE38,728.0,OUT019
NCG07,3052.0,OUT049
DRC27,3900.0,OUT013
FDA27,4240.0,OUT035
FDW40,2252.0,OUT045
DRI11,1852.0,OUT013
FDN50,1584.0,OUT046
FDR12,2756.0,OUT046
FDT34,3132.0,OUT027
FDW11,1164.0,OUT035
NCO30,4380.0,OUT027
FDZ34,3192.0,OUT017
FDU45,1952.0,OUT017
NCD42,784.0,OUT035
FDX25,2860.0,OUT045
NCR29,900.0,OUT046
FDX43,716.0,OUT019
FDB04,-468.0,OUT010
FDR49,2236.0,OUT027
FDS39,1980.0,OUT018
FDW58,1676.0,OUT045
FDG22,-1200.0,OUT019
FDG31,1136.0,OUT017
NCV53,5244.0,OUT027
DRJ37,2532.0,OUT035
FDV07,1964.0,OUT035
FDW52,2404.0,OUT018
FDT15,2916.0,OUT045
FDD02,1652.0,OUT018
FDM16,1404.0,OUT035
NCE55,2764.0,OUT046
FDB57,3284.0,OUT018
FDQ04,732.0,OUT013
FDQ47,-1312.0,OUT019
FDY14,2252.0,OUT019
DRK37,3104.0,OUT017
FDO25,3400.0,OUT017
FDL57,4136.0,OUT046
NCK29,1684.0,OUT018
FDK46,5588.0,OUT027
NCB43,1036.0,OUT010
DRE01,5236.0,OUT027
FDC46,2644.0,OUT018
FDQ23,1628.0,OUT045
FDX38,956.0,OUT049
FDG60,3452.0,OUT018
FDW55,4076.0,OUT017
FDP39,844.0,OUT013
FDB20,988.0,OUT018
FDV21,2092.0,OUT017
FDZ02,1620.0,OUT013
FDP19,3524.0,OUT027
FDA38,3972.0,OUT035
FDH22,1964.0,OUT045
DRM11,4044.0,OUT045
FDO12,4564.0,OUT027
FDT14,2028.0,OUT049
FDW34,1948.0,OUT010
FDG04,4468.0,OUT027
FDW59,1108.0,OUT018
FDR33,1460.0,OUT018
FDP32,2076.0,OUT013
FDL13,5180.0,OUT027
FDD22,1836.0,OUT013
FDV40,2660.0,OUT027
NCD55,680.0,OUT046
FDQ20,-1196.0,OUT010
FDD28,924.0,OUT045
FDC39,3268.0,OUT045
NCR17,1948.0,OUT049
DRO35,1572.0,OUT018
FDF40,4076.0,OUT049
FDR31,2052.0,OUT018
NCQ41,3192.0,OUT017
FDP38,824.0,OUT046
NCU54,4748.0,OUT027
FDG22,364.0,OUT018
DRK59,3724.0,OUT013
FDC37,1708.0,OUT046
NCO42,2340.0,OUT013
NCT42,2472.0,OUT017
FDX27,1712.0,OUT035
FDV40,964.0,OUT018
FDT45,2388.0,OUT027
FDS47,-468.0,OUT019
FDR45,3928.0,OUT035
FDB03,3748.0,OUT045
FDO49,1076.0,OUT035
FDU60,4180.0,OUT027
FDB26,636.0,OUT018
FDB46,3520.0,OUT017
FDQ37,1192.0,OUT019
FDN03,4084.0,OUT017
NCX30,3868.0,OUT045
FDK32,616.0,OUT019
DRM47,3052.0,OUT013
NCO02,1080.0,OUT046
FDP04,1084.0,OUT013
NCO43,1692.0,OUT049
FDD59,1396.0,OUT013
FDQ10,2832.0,OUT017
FDW45,2520.0,OUT035
NCK30,4092.0,OUT049
FDU31,3156.0,OUT018
NCQ17,528.0,OUT019
FDN01,2896.0,OUT017
FDZ19,2844.0,OUT049
DRG37,2576.0,OUT017
FDE32,612.0,OUT045
FDO34,2756.0,OUT049
FDM04,-1060.0,OUT019
FDZ25,2860.0,OUT049
FDU08,1692.0,OUT049
NCW30,4012.0,OUT045
NCM18,996.0,OUT013
FDS22,920.0,OUT035
NCH18,3936.0,OUT017
FDC23,2876.0,OUT013
FDY46,2988.0,OUT013
NCU06,3600.0,OUT046
FDX57,1588.0,OUT045
FDX36,5036.0,OUT027
FDL16,700.0,OUT045
FDT16,2268.0,OUT010
FDN16,1404.0,OUT018
FDC03,3136.0,OUT046
DRF60,3788.0,OUT013
FDS27,4612.0,OUT027
FDP33,2116.0,OUT010
FDJ36,1364.0,OUT018
NCR42,556.0,OUT013
FDV14,1504.0,OUT017
NCP42,3224.0,OUT035
FDB50,2724.0,OUT027
NCC30,4260.0,OUT027
FDA23,1348.0,OUT018
FDW16,1616.0,OUT017
FDQ52,1988.0,OUT010
FDB58,2412.0,OUT049
NCP29,1116.0,OUT049
NCM05,4076.0,OUT045
FDO25,3340.0,OUT013
NCM54,2032.0,OUT046
NCL54,2728.0,OUT046
FDL39,1004.0,OUT010
FDF53,2628.0,OUT018
NCQ42,2188.0,OUT035
FDF58,1068.0,OUT013
FDZ04,1200.0,OUT035
FDE26,368.0,OUT019
FDS60,2960.0,OUT017
FDV58,3232.0,OUT017
FDM04,860.0,OUT045
FDE08,2488.0,OUT035
NCB43,3036.0,OUT049
FDU11,4.0,OUT010
FDF22,1456.0,OUT019
FDE24,2268.0,OUT013
DRJ49,2096.0,OUT046
NCQ53,3868.0,OUT035
NCL41,612.0,OUT013
FDR22,1852.0,OUT013
FDH04,1676.0,OUT035
DRH15,652.0,OUT045
FDY40,948.0,OUT049
NCI17,1696.0,OUT035
NCC18,2748.0,OUT013
FDY28,4868.0,OUT027
FDB45,3156.0,OUT027
NCL30,1732.0,OUT018
FDM10,3472.0,OUT017
FDH22,3500.0,OUT027
NCZ53,3088.0,OUT017
NCI18,3540.0,OUT013
FDH14,3780.0,OUT027
FDR36,2228.0,OUT027
FDW01,2364.0,OUT045
FDK02,3380.0,OUT027
FDJ02,2108.0,OUT018
FDU55,4140.0,OUT013
NCV18,2804.0,OUT027
FDH14,1972.0,OUT018
FDZ37,1452.0,OUT045
FDX49,3788.0,OUT049
NCD43,1660.0,OUT046
FDZ07,1084.0,OUT013
FDK43,2172.0,OUT035
FDR32,3388.0,OUT018
FDT39,2476.0,OUT013
NCV54,2008.0,OUT017
FDF38,476.0,OUT018
FDV60,3164.0,OUT046
FDH44,3844.0,OUT027
FDS21,1052.0,OUT046
NCL41,540.0,OUT045
FDM46,1588.0,OUT017
FDU27,812.0,OUT045
NCJ54,3764.0,OUT017
DRG51,2348.0,OUT018
NCA29,804.0,OUT019
FDR47,3036.0,OUT045
NCL19,3724.0,OUT027
DRG01,1324.0,OUT049
FDG10,992.0,OUT046
NCV05,2484.0,OUT049
NCH18,1928.0,OUT019
FDV14,1124.0,OUT018
DRJ23,3168.0,OUT035
DRJ11,2960.0,OUT046
FDZ03,3096.0,OUT017
FDI27,-1076.0,OUT010
FDJ14,1100.0,OUT018
FDU32,2056.0,OUT017
FDD47,4204.0,OUT027
DRF36,3160.0,OUT035
FDM21,4076.0,OUT046
FDV10,492.0,OUT018
FDH60,2868.0,OUT018
FDX47,612.0,OUT010
FDT19,892.0,OUT019
FDO11,3948.0,OUT045
FDH24,3988.0,OUT027
FDL02,1484.0,OUT018
FDB02,2932.0,OUT049
FDA43,3084.0,OUT046
FDG52,732.0,OUT045
DRC12,3020.0,OUT013
FDY37,2036.0,OUT018
NCU18,2180.0,OUT045
FDU09,1112.0,OUT035
DRJ25,2260.0,OUT027
DRE12,1524.0,OUT018
DRL47,2104.0,OUT017
DRK01,1520.0,OUT046
FDC22,1156.0,OUT019
FDG44,908.0,OUT013
FDW04,2292.0,OUT035
FDK09,3676.0,OUT049
NCN43,2092.0,OUT035
FDG04,3060.0,OUT049
FDH32,-388.0,OUT010
DRI47,2408.0,OUT017
DRE15,1252.0,OUT013
FDY11,1308.0,OUT035
FDO60,852.0,OUT049
FDQ20,412.0,OUT018
FDO57,4020.0,OUT027
FDT14,36.0,OUT019
FDA57,780.0,OUT049
DRN35,688.0,OUT017
FDJ03,872.0,OUT046
FDX28,1744.0,OUT017
DRE25,1404.0,OUT045
FDR09,4096.0,OUT046
FDB23,3788.0,OUT035
FDO08,2596.0,OUT045
FDQ23,1708.0,OUT049
FDW04,2164.0,OUT013
DRK13,1188.0,OUT010
NCL17,3692.0,OUT027
FDY21,3236.0,OUT035
FDJ38,4516.0,OUT027
FDA37,168.0,OUT019
FDV43,764.0,OUT013
FDL36,1472.0,OUT046
FDD53,652.0,OUT045
FDZ19,876.0,OUT010
FDV21,1940.0,OUT045
NCL54,2444.0,OUT018
DRI47,3756.0,OUT027
DRG03,2548.0,OUT049
FDG21,2444.0,OUT013
FDW03,1436.0,OUT018
NCI55,1936.0,OUT046
DRC36,928.0,OUT019
FDH22,2144.0,OUT017
FDV20,2044.0,OUT045
NCU41,4508.0,OUT027
FDN46,3172.0,OUT027
FDK50,2532.0,OUT045
NCA05,3820.0,OUT027
DRH01,2452.0,OUT018
FDT08,2100.0,OUT018
FDM08,3308.0,OUT018
FDZ07,1196.0,OUT035
FDS22,920.0,OUT017
FDV35,3948.0,OUT027
FDI28,-620.0,OUT010
FDW58,3220.0,OUT027
FDT52,3860.0,OUT045
FDY34,2652.0,OUT046
FDR10,2564.0,OUT046
FDK57,2040.0,OUT017
FDR02,3228.0,OUT027
FDX49,3724.0,OUT046
FDQ20,680.0,OUT046
DRK23,3900.0,OUT045
NCW06,3024.0,OUT046
FDR31,2464.0,OUT017
NCE43,2668.0,OUT013
DRO59,2692.0,OUT027
FDN09,3956.0,OUT049
FDR11,2580.0,OUT046
FDO57,2588.0,OUT013
NCX18,3216.0,OUT017
FDB05,3628.0,OUT018
FDQ08,756.0,OUT018
NCG43,1664.0,OUT035
FDJ56,1628.0,OUT013
FDA13,-1300.0,OUT010
FDO56,2000.0,OUT017
FDB37,3572.0,OUT018
FDZ02,1316.0,OUT018
FDQ24,3948.0,OUT046
FDM16,1276.0,OUT013
FDU35,1700.0,OUT049
FDT35,2900.0,OUT035
NCX30,3988.0,OUT049
FDG04,3080.0,OUT017
FDI12,1584.0,OUT035
FDE35,1192.0,OUT035
NCP14,3132.0,OUT027
NCY53,1708.0,OUT045
FDP49,1056.0,OUT017
FDQ04,804.0,OUT017
FDM39,2980.0,OUT035
FDO58,704.0,OUT019
FDC56,1992.0,OUT017
NCQ54,2656.0,OUT046
FDV10,2236.0,OUT027
NCK17,668.0,OUT046
NCF55,2076.0,OUT027
FDV33,4172.0,OUT013
NCH29,-344.0,OUT019
FDA37,3508.0,OUT027
FDH46,1396.0,OUT018
FDS25,1940.0,OUT035
FDH04,2956.0,OUT027
FDX52,3072.0,OUT046
NCD42,728.0,OUT017
FDW47,2048.0,OUT017
FDL25,2996.0,OUT027
NCJ06,4.0,OUT010
FDY09,2796.0,OUT013
FDS40,648.0,OUT046
FDH41,3496.0,OUT017
FDG38,1576.0,OUT035
FDU03,4388.0,OUT027
FDV20,2092.0,OUT046
DRB13,3004.0,OUT045
NCQ30,1924.0,OUT013
NCH06,3860.0,OUT013
FDU50,1564.0,OUT018
NCO42,416.0,OUT019
FDW09,1068.0,OUT018
FDH04,1524.0,OUT013
FDC21,1716.0,OUT045
FDL21,820.0,OUT049
FDM46,-436.0,OUT010
FDT22,-916.0,OUT019
FDB28,3280.0,OUT035
FDI12,1188.0,OUT018
FDA28,2012.0,OUT045
FDF59,2068.0,OUT013
FDM45,3460.0,OUT027
FDQ56,1432.0,OUT017
FDR46,2404.0,OUT049
FDT01,3412.0,OUT013
FDD16,2692.0,OUT027
NCU30,676.0,OUT010
FDM40,372.0,OUT010
FDI56,1636.0,OUT035
NCS30,2036.0,OUT013
FDU08,1704.0,OUT017
FDX51,4604.0,OUT027
FDA43,3052.0,OUT045
FDX59,-1324.0,OUT010
FDC37,1420.0,OUT018
FDP58,3476.0,OUT013
NCY42,2400.0,OUT035
FDF21,2772.0,OUT018
FDU10,2164.0,OUT027
DRL47,1716.0,OUT018
FDA58,3468.0,OUT018
FDJ22,3140.0,OUT049
FDK50,2560.0,OUT046
FDO38,1424.0,OUT035
DRF60,3936.0,OUT035
NCZ42,1848.0,OUT019
FDD35,2012.0,OUT049
FDL25,1476.0,OUT045
FDJ16,956.0,OUT013
DRK59,3788.0,OUT049
FDI50,3696.0,OUT046
NCB19,1324.0,OUT045
DRI37,1112.0,OUT035
FDA14,3836.0,OUT027
FDC08,3364.0,OUT018
FDS45,1712.0,OUT046
FDI21,1164.0,OUT049
DRJ47,2900.0,OUT035
DRE37,4452.0,OUT027
FDT55,2284.0,OUT018
NCG42,3532.0,OUT027
FDA31,2788.0,OUT049
NCW42,3492.0,OUT046
FDF50,3216.0,OUT017
FDK56,3052.0,OUT049
FDX10,812.0,OUT035
NCK07,4044.0,OUT027
FDZ49,3632.0,OUT017
FDR33,1764.0,OUT013
FDO44,1500.0,OUT018
FDA20,2952.0,OUT046
NCL30,1980.0,OUT045
FDI05,-664.0,OUT019
FDQ12,3324.0,OUT018
FDH47,1680.0,OUT017
FDH34,2660.0,OUT018
FDF29,2148.0,OUT046
FDG40,308.0,OUT018
NCE18,4032.0,OUT017
FDP21,1132.0,OUT010
FDY50,1452.0,OUT013
FDB36,2196.0,OUT049
NCZ29,2092.0,OUT049
FDU20,1668.0,OUT018
FDO56,1948.0,OUT013
FDW31,3268.0,OUT049
DRH59,1236.0,OUT013
NCB30,3204.0,OUT017
FDK43,3516.0,OUT027
FDW43,3628.0,OUT045
NCL19,2344.0,OUT017
FDJ27,1652.0,OUT046
FDC45,2692.0,OUT046
FDY40,1056.0,OUT035
NCM41,1628.0,OUT035
NCK18,736.0,OUT019
FDP37,2140.0,OUT049
FDA27,5564.0,OUT027
NCX30,4052.0,OUT035
FDR09,4148.0,OUT017
FDG08,4244.0,OUT027
NCU30,2636.0,OUT013
FDB16,1528.0,OUT017
FDM16,1352.0,OUT017
FDC48,1348.0,OUT013
NCF18,2976.0,OUT046
FDU46,1172.0,OUT018
FDH41,3100.0,OUT018
NCN42,428.0,OUT010
FDU49,1484.0,OUT046
FDB20,2724.0,OUT027
FDG50,-444.0,OUT019
FDW20,1924.0,OUT045
NCO55,1804.0,OUT049
FDX48,2500.0,OUT046
FDU48,2116.0,OUT046
FDR48,528.0,OUT019
FDK27,1996.0,OUT013
FDT35,2724.0,OUT013
FDN12,1860.0,OUT049
NCE31,-1364.0,OUT019
FDL21,848.0,OUT017
FDV56,1872.0,OUT017
FDR16,3532.0,OUT017
NCP41,1820.0,OUT049
FDJ27,1700.0,OUT013
FDA07,2096.0,OUT017
FDK55,1532.0,OUT049
FDM33,3580.0,OUT049
FDY46,2976.0,OUT046
FDD36,1892.0,OUT046
FDB12,3140.0,OUT027
FDF28,164.0,OUT019
NCE07,384.0,OUT019
FDW50,4084.0,OUT027
NCW18,3856.0,OUT017
NCJ17,-576.0,OUT019
DRZ24,36.0,OUT010
FDS07,1996.0,OUT035
NCW05,-220.0,OUT010
FDZ22,1060.0,OUT018
FDK02,1884.0,OUT046
FDZ45,4588.0,OUT027
FDL25,1500.0,OUT046
FDS08,2724.0,OUT045
NCZ42,5180.0,OUT027
FDX57,1772.0,OUT035
FDF21,3056.0,OUT046
FDJ56,1276.0,OUT018
FDX10,676.0,OUT013
DRG48,2440.0,OUT035
DRN37,2636.0,OUT046
NCY41,284.0,OUT018
FDN28,1660.0,OUT045
FDE34,2828.0,OUT045
FDR10,2564.0,OUT045
FDC32,1592.0,OUT017
DRG13,2596.0,OUT046
FDP59,1812.0,OUT049
NCT53,724.0,OUT010
FDL57,5572.0,OUT027
FDN32,1068.0,OUT010
FDK09,3300.0,OUT018
FDA52,956.0,OUT010
FDC57,3188.0,OUT049
FDI09,3988.0,OUT035
NCB07,3108.0,OUT046
FDP26,1812.0,OUT035
FDP40,3300.0,OUT027
FDL15,2436.0,OUT013
FDV07,1792.0,OUT046
FDS03,1152.0,OUT017
FDE50,3084.0,OUT049
FDQ15,1432.0,OUT017
FDQ33,500.0,OUT010
FDT22,972.0,OUT013
DRO35,2016.0,OUT035
FDJ41,4204.0,OUT049
FDQ27,1884.0,OUT035
FDC26,1888.0,OUT017
NCF43,3724.0,OUT027
NCR50,2588.0,OUT035
FDE39,1636.0,OUT018
FDN49,2188.0,OUT027
DRG11,1856.0,OUT035
NCA18,1932.0,OUT049
FDM36,2484.0,OUT018
FDW32,1520.0,OUT017
NCQ18,-356.0,OUT010
FDX14,2708.0,OUT027
FDD46,2496.0,OUT017
FDI34,1804.0,OUT019
NCJ17,1480.0,OUT035
FDB52,4216.0,OUT035
FDV55,2020.0,OUT018
FDC57,3076.0,OUT046
FDB29,1896.0,OUT046
NCO43,1744.0,OUT035
FDG44,828.0,OUT045
FDJ34,2012.0,OUT045
FDH40,1452.0,OUT049
NCD07,3276.0,OUT027
FDB41,904.0,OUT017
FDH47,1300.0,OUT018
DRK37,3164.0,OUT035
FDM25,960.0,OUT019
NCX06,2828.0,OUT045
NCS05,2204.0,OUT017
FDS39,2220.0,OUT045
FDC47,5028.0,OUT027
FDG20,2884.0,OUT013
DRL23,1800.0,OUT017
FDY33,2588.0,OUT013
NCH18,3764.0,OUT045
FDX47,2660.0,OUT035
NCB06,2460.0,OUT045
FDP36,956.0,OUT049
FDW44,2492.0,OUT018
NCU41,2740.0,OUT018
NCS17,1532.0,OUT046
FDD46,2600.0,OUT035
FDE45,2920.0,OUT017
FDI09,3928.0,OUT017
NCJ54,1788.0,OUT010
NCA29,2428.0,OUT018
NCN41,3404.0,OUT027
FDY34,2808.0,OUT035
NCG55,2016.0,OUT035
DRM49,760.0,OUT046
NCB42,1924.0,OUT049
FDE58,1868.0,OUT045
DRJ25,828.0,OUT013
FDS47,-492.0,OUT010
FDY21,3228.0,OUT049
NCI54,1796.0,OUT013
FDO24,2616.0,OUT017
FDY43,2852.0,OUT035
FDF35,1428.0,OUT018
NCP29,-884.0,OUT019
FDN28,3156.0,OUT027
FDJ50,580.0,OUT018
FDQ14,3860.0,OUT027
FDC37,1892.0,OUT035
FDN08,1940.0,OUT046
FDD04,2420.0,OUT035
FDW34,3564.0,OUT018
FDP04,1180.0,OUT017
NCG07,3052.0,OUT017
NCN14,2620.0,OUT018
FDJ16,900.0,OUT045
NCM42,1676.0,OUT045
NCF19,800.0,OUT046
FDY21,2836.0,OUT018
FDY19,2024.0,OUT035
FDV09,2332.0,OUT045
FDA28,2092.0,OUT013
FDC38,1844.0,OUT018
FDL28,3644.0,OUT045
NCH43,3476.0,OUT049
NCN53,500.0,OUT045
NCW05,1808.0,OUT017
NCO30,2652.0,OUT018
FDT04,-1224.0,OUT019
FDB27,2820.0,OUT018
NCK07,2644.0,OUT013
NCA53,820.0,OUT013
FDB33,2268.0,OUT018
FDU37,1428.0,OUT017
FDR13,2036.0,OUT035
FDE45,2916.0,OUT049
FDV37,3240.0,OUT017
FDX44,-436.0,OUT019
NCL06,4200.0,OUT017
FDJ28,2980.0,OUT045
FDX55,3556.0,OUT049
NCK17,388.0,OUT018
FDH52,1220.0,OUT035
FDN13,3076.0,OUT027
FDK44,2444.0,OUT018
FDU16,1400.0,OUT046
FDZ07,1136.0,OUT017
NCN06,4044.0,OUT027
FDH02,-372.0,OUT010
NCW18,3652.0,OUT045
FDH57,2092.0,OUT013
FDV35,2412.0,OUT045
NCU29,2308.0,OUT013
NCP02,932.0,OUT046
FDN44,2588.0,OUT013
FDX03,500.0,OUT018
FDR11,628.0,OUT010
FDA36,2924.0,OUT046
FDP58,4900.0,OUT027
FDH31,1620.0,OUT045
FDH34,3120.0,OUT035
FDS13,4292.0,OUT035
FDT01,3108.0,OUT018
FDY09,2892.0,OUT049
FDV33,5580.0,OUT027
NCW29,124.0,OUT010
NCN17,1548.0,OUT045
FDX01,1888.0,OUT046
